23. Septembre 2017 | 17:08:17 | - CheckpointTeleport = 1
23. Septembre 2017 | 17:08:17 | - Airbrake = 150
23. Septembre 2017 | 17:08:17 | - TankMode = 1
23. Septembre 2017 | 17:08:17 | - WarnPlayers = 0
23. Septembre 2017 | 17:08:17 | - SingleplayerCheats = 1
23. Septembre 2017 | 17:08:17 | - MinFPS = 0
23. Septembre 2017 | 17:08:17 | - DisableBadWeapons = 1
23. Septembre 2017 | 17:08:17 | - CBug = 16
23. Septembre 2017 | 17:08:17 | - AntiBugKill = 1
23. Septembre 2017 | 17:08:17 | - NoReload = 0
23. Septembre 2017 | 17:08:17 | - NoReloadForSawnOff = 0
23. Septembre 2017 | 17:08:17 | - ActiveGMC = 2
23. Septembre 2017 | 17:08:17 | - GMCBan = 0
23. Septembre 2017 | 17:08:17 | - ServerSideHealth = 1
23. Septembre 2017 | 17:08:17 | - CheckVMPos = 0
23. Septembre 2017 | 17:08:17 | - QuickTurn = 0
23. Septembre 2017 | 17:08:17 | - VehicleTeleport = 1
23. Septembre 2017 | 17:08:17 | - Wallride = 170
23. Septembre 2017 | 17:08:17 | - DisplayTextDraw = 1
23. Septembre 2017 | 17:08:17 | - AFK = 0
23. Septembre 2017 | 17:08:17 | - PickupTeleport = 1
23. Septembre 2017 | 17:08:17 | - FlyHack = 40
23. Septembre 2017 | 17:08:17 | - JunkBusterChrome = 1
23. Septembre 2017 | 17:08:17 | - CheckWalkAnims = 1
23. Septembre 2017 | 17:08:17 | - ReportMoneyHack = 1
23. Septembre 2017 | 17:08:17 | - SpeedhackAdvanced = 20
23. Septembre 2017 | 17:08:17 | - Joypad = 0
23. Septembre 2017 | 17:08:17 | - ArmedVehicles = 0
23. Septembre 2017 | 17:08:17 | - VehicleRepair = 2
23. Septembre 2017 | 17:08:17 | - TuningHack = 1
23. Septembre 2017 | 17:08:17 | - PayForGuns = 0
23. Septembre 2017 | 17:08:17 | - SpawnVehicles = 2
23. Septembre 2017 | 17:08:17 | - MaxTotalWarnings = 15
23. Septembre 2017 | 17:08:17 | - TooManyWarningsAction = 1
23. Septembre 2017 | 17:08:17 | - AirbrakeDetection = 1
23. Septembre 2017 | 17:08:17 | - SpeedhackDetection = 0
23. Septembre 2017 | 17:08:17 | 0 IP-bans have been loaded.
23. Septembre 2017 | 17:08:17 | 0 temporary bans have been loaded.
23. Septembre 2017 | 17:08:17 | 0 whitelist entries have been loaded.
23. Septembre 2017 | 17:08:17 | 5 blacklist entries have been loaded.
23. Septembre 2017 | 17:08:17 | 41 bad words have been loaded.
23. Septembre 2017 | 17:08:17 | 4 forbidden weapons have been loaded.
23. Septembre 2017 | 17:08:17 | JunkBuster has been configurated.
23. Septembre 2017 | 17:08:17 | JunkBuster (v11) has successfully been loaded.
25. Septembre 2017 | 19:41:11 | Loading JunkBuster...
25. Septembre 2017 | 19:41:11 | Current JunkBuster configuration: 
25. Septembre 2017 | 19:41:11 | - WeaponHack = 1
25. Septembre 2017 | 19:41:11 | - MoneyHack = 1
25. Septembre 2017 | 19:41:11 | - Jetpack = 0
25. Septembre 2017 | 19:41:11 | - HealthHack = 1
25. Septembre 2017 | 19:41:11 | - ArmourHack = 1
25. Septembre 2017 | 19:41:11 | - DriveBy = 3
25. Septembre 2017 | 19:41:11 | - Spam = 1
25. Septembre 2017 | 19:41:11 | - CommandSpam = 0
25. Septembre 2017 | 19:41:11 | - BadWords = 1
25. Septembre 2017 | 19:41:11 | - CarJackHack = 1
25. Septembre 2017 | 19:41:11 | - TeleportHack = 1
25. Septembre 2017 | 19:41:11 | - MaxPing = 1000
25. Septembre 2017 | 19:41:11 | - SpectateHack = 1
25. Septembre 2017 | 19:41:11 | - Blacklist = 1
25. Septembre 2017 | 19:41:11 | - IpBans = 1
25. Septembre 2017 | 19:41:11 | - TempBans = 1
25. Septembre 2017 | 19:41:11 | - SpawnKill = 3
25. Septembre 2017 | 19:41:11 | - CapsLock = 0
25. Septembre 2017 | 19:41:11 | - 3DSpeed = 0
25. Septembre 2017 | 19:41:11 | - MaxSpeed = 230
25. Septembre 2017 | 19:41:11 | - AdminImmunity = 1
25. Septembre 2017 | 19:41:11 | - Advertisement = 0
25. Septembre 2017 | 19:41:11 | - FreezeUpdate = 0
25. Septembre 2017 | 19:41:11 | - SpawnTime = 10
25. Septembre 2017 | 19:41:11 | - CheckpointTeleport = 1
25. Septembre 2017 | 19:41:11 | - Airbrake = 150
25. Septembre 2017 | 19:41:11 | - TankMode = 1
25. Septembre 2017 | 19:41:11 | - WarnPlayers = 0
25. Septembre 2017 | 19:41:11 | - SingleplayerCheats = 1
25. Septembre 2017 | 19:41:11 | - MinFPS = 0
25. Septembre 2017 | 19:41:11 | - DisableBadWeapons = 1
25. Septembre 2017 | 19:41:11 | - CBug = 16
25. Septembre 2017 | 19:41:11 | - AntiBugKill = 1
25. Septembre 2017 | 19:41:11 | - NoReload = 0
25. Septembre 2017 | 19:41:11 | - NoReloadForSawnOff = 0
25. Septembre 2017 | 19:41:11 | - ActiveGMC = 2
25. Septembre 2017 | 19:41:11 | - GMCBan = 0
25. Septembre 2017 | 19:41:11 | - ServerSideHealth = 1
25. Septembre 2017 | 19:41:11 | - CheckVMPos = 0
25. Septembre 2017 | 19:41:11 | - QuickTurn = 0
25. Septembre 2017 | 19:41:11 | - VehicleTeleport = 1
25. Septembre 2017 | 19:41:11 | - Wallride = 170
25. Septembre 2017 | 19:41:11 | - DisplayTextDraw = 1
25. Septembre 2017 | 19:41:11 | - AFK = 0
25. Septembre 2017 | 19:41:11 | - PickupTeleport = 1
25. Septembre 2017 | 19:41:11 | - FlyHack = 40
25. Septembre 2017 | 19:41:11 | - JunkBusterChrome = 1
25. Septembre 2017 | 19:41:11 | - CheckWalkAnims = 1
25. Septembre 2017 | 19:41:11 | - ReportMoneyHack = 1
25. Septembre 2017 | 19:41:11 | - SpeedhackAdvanced = 20
25. Septembre 2017 | 19:41:11 | - Joypad = 0
25. Septembre 2017 | 19:41:11 | - ArmedVehicles = 0
25. Septembre 2017 | 19:41:11 | - VehicleRepair = 2
25. Septembre 2017 | 19:41:11 | - TuningHack = 1
25. Septembre 2017 | 19:41:11 | - PayForGuns = 0
25. Septembre 2017 | 19:41:11 | - SpawnVehicles = 2
25. Septembre 2017 | 19:41:11 | - MaxTotalWarnings = 15
25. Septembre 2017 | 19:41:11 | - TooManyWarningsAction = 1
25. Septembre 2017 | 19:41:11 | - AirbrakeDetection = 1
25. Septembre 2017 | 19:41:11 | - SpeedhackDetection = 0
25. Septembre 2017 | 19:41:11 | 0 IP-bans have been loaded.
25. Septembre 2017 | 19:41:11 | 0 temporary bans have been loaded.
25. Septembre 2017 | 19:41:11 | 0 whitelist entries have been loaded.
25. Septembre 2017 | 19:41:11 | 5 blacklist entries have been loaded.
25. Septembre 2017 | 19:41:11 | 41 bad words have been loaded.
25. Septembre 2017 | 19:41:11 | 4 forbidden weapons have been loaded.
25. Septembre 2017 | 19:41:11 | JunkBuster has been configurated.
25. Septembre 2017 | 19:41:11 | JunkBuster (v11) has successfully been loaded.
25. Septembre 2017 | 19:46:34 | IP 192.168.0.100 has logged in as RCON-admin
25. Septembre 2017 | 19:49:40 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:49:41 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:49:43 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:49:46 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:49:48 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:49:51 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:49:54 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:49:57 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:50:00 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:50:02 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:50:05 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:50:08 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:50:11 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:50:13 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:50:16 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:50:18 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:50:21 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:50:24 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:50:27 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:50:29 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:50:32 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:50:35 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:50:38 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:50:40 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:50:43 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:50:46 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:50:49 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:50:51 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:50:54 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:50:56 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:51:00 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:51:01 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:51:05 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:51:06 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:51:11 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:51:12 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:51:16 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:51:17 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:51:22 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:51:23 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:51:27 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:51:28 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:51:33 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:51:34 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:51:38 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:51:39 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:51:43 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:51:44 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:51:48 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:51:50 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:51:53 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:51:55 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:51:59 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:52:01 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:52:04 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:52:06 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:52:09 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:52:11 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:52:15 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:52:16 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:52:21 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:52:22 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:52:26 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:52:28 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:52:32 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:52:33 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:52:37 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:52:39 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:52:43 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:52:44 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:52:46 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:52:50 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:52:52 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:52:56 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:52:57 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:53:01 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:53:02 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:53:07 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:53:07 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:53:12 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:53:12 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:53:17 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:53:18 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:53:22 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:53:23 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:53:27 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:53:28 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:53:32 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:53:34 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:53:38 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:53:39 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:53:43 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:53:45 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:53:49 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:53:50 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:53:54 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:53:55 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:53:55 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 19:54:00 | Executing JunkBuster Chrome for player 'Ghost_0'.
25. Septembre 2017 | 19:54:01 | Executing JunkBuster Chrome for player 'Ghost_1'.
25. Septembre 2017 | 20:03:42 | Loading JunkBuster...
25. Septembre 2017 | 20:03:42 | Current JunkBuster configuration: 
25. Septembre 2017 | 20:03:42 | - WeaponHack = 1
25. Septembre 2017 | 20:03:42 | - MoneyHack = 1
25. Septembre 2017 | 20:03:42 | - Jetpack = 0
25. Septembre 2017 | 20:03:42 | - HealthHack = 1
25. Septembre 2017 | 20:03:42 | - ArmourHack = 1
25. Septembre 2017 | 20:03:42 | - DriveBy = 3
25. Septembre 2017 | 20:03:42 | - Spam = 1
25. Septembre 2017 | 20:03:42 | - CommandSpam = 0
25. Septembre 2017 | 20:03:42 | - BadWords = 1
25. Septembre 2017 | 20:03:42 | - CarJackHack = 1
25. Septembre 2017 | 20:03:42 | - TeleportHack = 1
25. Septembre 2017 | 20:03:42 | - MaxPing = 1000
25. Septembre 2017 | 20:03:42 | - SpectateHack = 1
25. Septembre 2017 | 20:03:42 | - Blacklist = 1
25. Septembre 2017 | 20:03:42 | - IpBans = 1
25. Septembre 2017 | 20:03:42 | - TempBans = 1
25. Septembre 2017 | 20:03:42 | - SpawnKill = 3
25. Septembre 2017 | 20:03:42 | - CapsLock = 0
25. Septembre 2017 | 20:03:42 | - 3DSpeed = 0
25. Septembre 2017 | 20:03:42 | - MaxSpeed = 230
25. Septembre 2017 | 20:03:42 | - AdminImmunity = 1
25. Septembre 2017 | 20:03:42 | - Advertisement = 0
25. Septembre 2017 | 20:03:42 | - FreezeUpdate = 0
25. Septembre 2017 | 20:03:42 | - SpawnTime = 10
25. Septembre 2017 | 20:03:42 | - CheckpointTeleport = 1
25. Septembre 2017 | 20:03:42 | - Airbrake = 150
25. Septembre 2017 | 20:03:42 | - TankMode = 1
25. Septembre 2017 | 20:03:42 | - WarnPlayers = 0
25. Septembre 2017 | 20:03:42 | - SingleplayerCheats = 1
25. Septembre 2017 | 20:03:42 | - MinFPS = 0
25. Septembre 2017 | 20:03:42 | - DisableBadWeapons = 1
25. Septembre 2017 | 20:03:42 | - CBug = 16
25. Septembre 2017 | 20:03:42 | - AntiBugKill = 1
25. Septembre 2017 | 20:03:42 | - NoReload = 0
25. Septembre 2017 | 20:03:42 | - NoReloadForSawnOff = 0
25. Septembre 2017 | 20:03:42 | - ActiveGMC = 2
25. Septembre 2017 | 20:03:42 | - GMCBan = 0
25. Septembre 2017 | 20:03:42 | - ServerSideHealth = 1
25. Septembre 2017 | 20:03:42 | - CheckVMPos = 0
25. Septembre 2017 | 20:03:42 | - QuickTurn = 0
25. Septembre 2017 | 20:03:42 | - VehicleTeleport = 1
25. Septembre 2017 | 20:03:42 | - Wallride = 170
25. Septembre 2017 | 20:03:42 | - DisplayTextDraw = 1
25. Septembre 2017 | 20:03:42 | - AFK = 0
25. Septembre 2017 | 20:03:42 | - PickupTeleport = 1
25. Septembre 2017 | 20:03:42 | - FlyHack = 40
25. Septembre 2017 | 20:03:42 | - JunkBusterChrome = 1
25. Septembre 2017 | 20:03:42 | - CheckWalkAnims = 1
25. Septembre 2017 | 20:03:42 | - ReportMoneyHack = 1
25. Septembre 2017 | 20:03:42 | - SpeedhackAdvanced = 20
25. Septembre 2017 | 20:03:42 | - Joypad = 0
25. Septembre 2017 | 20:03:42 | - ArmedVehicles = 0
25. Septembre 2017 | 20:03:42 | - VehicleRepair = 2
25. Septembre 2017 | 20:03:42 | - TuningHack = 1
25. Septembre 2017 | 20:03:42 | - PayForGuns = 0
25. Septembre 2017 | 20:03:42 | - SpawnVehicles = 2
25. Septembre 2017 | 20:03:42 | - MaxTotalWarnings = 15
25. Septembre 2017 | 20:03:42 | - TooManyWarningsAction = 1
25. Septembre 2017 | 20:03:42 | - AirbrakeDetection = 1
25. Septembre 2017 | 20:03:42 | - SpeedhackDetection = 0
25. Septembre 2017 | 20:03:42 | 0 IP-bans have been loaded.
25. Septembre 2017 | 20:03:42 | 0 temporary bans have been loaded.
25. Septembre 2017 | 20:03:42 | 0 whitelist entries have been loaded.
25. Septembre 2017 | 20:03:42 | 5 blacklist entries have been loaded.
25. Septembre 2017 | 20:03:42 | 41 bad words have been loaded.
25. Septembre 2017 | 20:03:42 | 4 forbidden weapons have been loaded.
25. Septembre 2017 | 20:03:42 | JunkBuster has been configurated.
25. Septembre 2017 | 20:03:42 | JunkBuster (v11) has successfully been loaded.
25. Septembre 2017 | 20:06:31 | Ghost (192.168.0.100) has been banned for Vehicle teleport.
25. Septembre 2017 | 20:06:31 | Executing JunkBuster Chrome for player 'Ghost'.
25. Septembre 2017 | 20:07:08 | Loading JunkBuster...
25. Septembre 2017 | 20:07:08 | Current JunkBuster configuration: 
25. Septembre 2017 | 20:07:08 | - WeaponHack = 1
25. Septembre 2017 | 20:07:08 | - MoneyHack = 1
25. Septembre 2017 | 20:07:08 | - Jetpack = 0
25. Septembre 2017 | 20:07:08 | - HealthHack = 1
25. Septembre 2017 | 20:07:08 | - ArmourHack = 1
25. Septembre 2017 | 20:07:08 | - DriveBy = 3
25. Septembre 2017 | 20:07:08 | - Spam = 1
25. Septembre 2017 | 20:07:08 | - CommandSpam = 0
25. Septembre 2017 | 20:07:08 | - BadWords = 1
25. Septembre 2017 | 20:07:08 | - CarJackHack = 1
25. Septembre 2017 | 20:07:08 | - TeleportHack = 1
25. Septembre 2017 | 20:07:08 | - MaxPing = 1000
25. Septembre 2017 | 20:07:08 | - SpectateHack = 1
25. Septembre 2017 | 20:07:08 | - Blacklist = 1
25. Septembre 2017 | 20:07:08 | - IpBans = 1
25. Septembre 2017 | 20:07:08 | - TempBans = 1
25. Septembre 2017 | 20:07:08 | - SpawnKill = 3
25. Septembre 2017 | 20:07:08 | - CapsLock = 0
25. Septembre 2017 | 20:07:08 | - 3DSpeed = 0
25. Septembre 2017 | 20:07:08 | - MaxSpeed = 230
25. Septembre 2017 | 20:07:08 | - AdminImmunity = 1
25. Septembre 2017 | 20:07:08 | - Advertisement = 0
25. Septembre 2017 | 20:07:08 | - FreezeUpdate = 0
25. Septembre 2017 | 20:07:08 | - SpawnTime = 10
25. Septembre 2017 | 20:07:08 | - CheckpointTeleport = 1
25. Septembre 2017 | 20:07:08 | - Airbrake = 150
25. Septembre 2017 | 20:07:08 | - TankMode = 1
25. Septembre 2017 | 20:07:08 | - WarnPlayers = 0
25. Septembre 2017 | 20:07:08 | - SingleplayerCheats = 1
25. Septembre 2017 | 20:07:08 | - MinFPS = 0
25. Septembre 2017 | 20:07:08 | - DisableBadWeapons = 1
25. Septembre 2017 | 20:07:08 | - CBug = 16
25. Septembre 2017 | 20:07:08 | - AntiBugKill = 1
25. Septembre 2017 | 20:07:08 | - NoReload = 0
25. Septembre 2017 | 20:07:08 | - NoReloadForSawnOff = 0
25. Septembre 2017 | 20:07:08 | - ActiveGMC = 2
25. Septembre 2017 | 20:07:08 | - GMCBan = 0
25. Septembre 2017 | 20:07:08 | - ServerSideHealth = 1
25. Septembre 2017 | 20:07:08 | - CheckVMPos = 0
25. Septembre 2017 | 20:07:08 | - QuickTurn = 0
25. Septembre 2017 | 20:07:08 | - VehicleTeleport = 1
25. Septembre 2017 | 20:07:08 | - Wallride = 170
25. Septembre 2017 | 20:07:08 | - DisplayTextDraw = 1
25. Septembre 2017 | 20:07:08 | - AFK = 0
25. Septembre 2017 | 20:07:08 | - PickupTeleport = 1
25. Septembre 2017 | 20:07:08 | - FlyHack = 40
25. Septembre 2017 | 20:07:08 | - JunkBusterChrome = 1
25. Septembre 2017 | 20:07:08 | - CheckWalkAnims = 1
25. Septembre 2017 | 20:07:08 | - ReportMoneyHack = 1
25. Septembre 2017 | 20:07:08 | - SpeedhackAdvanced = 20
25. Septembre 2017 | 20:07:08 | - Joypad = 0
25. Septembre 2017 | 20:07:08 | - ArmedVehicles = 0
25. Septembre 2017 | 20:07:08 | - VehicleRepair = 2
25. Septembre 2017 | 20:07:08 | - TuningHack = 1
25. Septembre 2017 | 20:07:08 | - PayForGuns = 0
25. Septembre 2017 | 20:07:08 | - SpawnVehicles = 2
25. Septembre 2017 | 20:07:08 | - MaxTotalWarnings = 15
25. Septembre 2017 | 20:07:08 | - TooManyWarningsAction = 1
25. Septembre 2017 | 20:07:08 | - AirbrakeDetection = 1
25. Septembre 2017 | 20:07:08 | - SpeedhackDetection = 0
25. Septembre 2017 | 20:07:08 | 0 IP-bans have been loaded.
25. Septembre 2017 | 20:07:08 | 0 temporary bans have been loaded.
25. Septembre 2017 | 20:07:08 | 0 whitelist entries have been loaded.
25. Septembre 2017 | 20:07:08 | 5 blacklist entries have been loaded.
25. Septembre 2017 | 20:07:08 | 41 bad words have been loaded.
25. Septembre 2017 | 20:07:08 | 4 forbidden weapons have been loaded.
25. Septembre 2017 | 20:07:08 | JunkBuster has been configurated.
25. Septembre 2017 | 20:07:08 | JunkBuster (v11) has successfully been loaded.
25. Septembre 2017 | 20:07:38 | Loading JunkBuster...
25. Septembre 2017 | 20:07:38 | Current JunkBuster configuration: 
25. Septembre 2017 | 20:07:38 | - WeaponHack = 1
25. Septembre 2017 | 20:07:38 | - MoneyHack = 1
25. Septembre 2017 | 20:07:38 | - Jetpack = 0
25. Septembre 2017 | 20:07:38 | - HealthHack = 1
25. Septembre 2017 | 20:07:38 | - ArmourHack = 1
25. Septembre 2017 | 20:07:38 | - DriveBy = 3
25. Septembre 2017 | 20:07:38 | - Spam = 1
25. Septembre 2017 | 20:07:38 | - CommandSpam = 0
25. Septembre 2017 | 20:07:38 | - BadWords = 1
25. Septembre 2017 | 20:07:38 | - CarJackHack = 1
25. Septembre 2017 | 20:07:38 | - TeleportHack = 1
25. Septembre 2017 | 20:07:38 | - MaxPing = 1000
25. Septembre 2017 | 20:07:38 | - SpectateHack = 1
25. Septembre 2017 | 20:07:38 | - Blacklist = 1
25. Septembre 2017 | 20:07:38 | - IpBans = 1
25. Septembre 2017 | 20:07:38 | - TempBans = 1
25. Septembre 2017 | 20:07:38 | - SpawnKill = 3
25. Septembre 2017 | 20:07:38 | - CapsLock = 0
25. Septembre 2017 | 20:07:38 | - 3DSpeed = 0
25. Septembre 2017 | 20:07:38 | - MaxSpeed = 230
25. Septembre 2017 | 20:07:38 | - AdminImmunity = 1
25. Septembre 2017 | 20:07:38 | - Advertisement = 0
25. Septembre 2017 | 20:07:38 | - FreezeUpdate = 0
25. Septembre 2017 | 20:07:38 | - SpawnTime = 10
25. Septembre 2017 | 20:07:38 | - CheckpointTeleport = 1
25. Septembre 2017 | 20:07:38 | - Airbrake = 150
25. Septembre 2017 | 20:07:38 | - TankMode = 1
25. Septembre 2017 | 20:07:38 | - WarnPlayers = 0
25. Septembre 2017 | 20:07:38 | - SingleplayerCheats = 1
25. Septembre 2017 | 20:07:38 | - MinFPS = 0
25. Septembre 2017 | 20:07:38 | - DisableBadWeapons = 1
25. Septembre 2017 | 20:07:38 | - CBug = 16
25. Septembre 2017 | 20:07:38 | - AntiBugKill = 1
25. Septembre 2017 | 20:07:38 | - NoReload = 0
25. Septembre 2017 | 20:07:38 | - NoReloadForSawnOff = 0
25. Septembre 2017 | 20:07:38 | - ActiveGMC = 2
25. Septembre 2017 | 20:07:38 | - GMCBan = 0
25. Septembre 2017 | 20:07:38 | - ServerSideHealth = 1
25. Septembre 2017 | 20:07:38 | - CheckVMPos = 0
25. Septembre 2017 | 20:07:38 | - QuickTurn = 0
25. Septembre 2017 | 20:07:38 | - VehicleTeleport = 1
25. Septembre 2017 | 20:07:38 | - Wallride = 170
25. Septembre 2017 | 20:07:38 | - DisplayTextDraw = 1
25. Septembre 2017 | 20:07:38 | - AFK = 0
25. Septembre 2017 | 20:07:38 | - PickupTeleport = 1
25. Septembre 2017 | 20:07:38 | - FlyHack = 40
